"agno"|"grado"|"rbd"|"dvrbd"|"nom_rbd"|"cod_reg_rbd"|"nom_reg_rbd"|"cod_pro_rbd"|"nom_pro_rbd"|"cod_com_rbd"|"nom_com_rbd"|"cod_deprov_rbd"|"nom_deprov_rbd"|"cod_depe1"|"cod_depe2"|"cod_grupo"|"cod_rural_rbd"|"nalu_lect8b_rbd"|"nalu_mate8b_rbd"|"nalu_soc8b_rbd"|"prom_lect8b_rbd"|"prom_mate8b_rbd"|"prom_soc8b_rbd"|"dif_lect8b_rbd"|"dif_mate8b_rbd"|"dif_soc8b_rbd"|"difgru_lect8b_rbd"|"difgru_mate8b_rbd"|"difgru_soc8b_rbd"|"sigdif_lect8b_rbd"|"sigdif_mate8b_rbd"|"sigdif_soc8b_rbd"|"siggru_lect8b_rbd"|"siggru_mate8b_rbd"|"siggru_soc8b_rbd"|"marca_lect8b_rbd"|"marca_mate8b_rbd"|"marca_soc8b_rbd"|"marcadif_lect8b_rbd"|"marcadif_mate8b_rbd"|"marcadif_soc8b_rbd"|"noaplica"|"fecha_bbdd"|"codigo_bbdd"
2019|8b|24876|2|ESC.BASICA PROF.AURELIA ROJAS BURGOS|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|2|1|2|1|43|43|44|224|240|223|-3|8|14|-4|-5|-13|0|0|0|0|0|-1|||||||0|20200807|final20200811v2
2019|8b|24878|9|CENTRO EDUCACIONAL FERNANDO DE ARAGON|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|133|137|142|249|273|252|15|11|-9|21|28|16|1|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24879|7|ESCUELA ESPECIAL PART.ARNOLD GESELL II|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|2|1|26|22|26|218|228|220|15|-4|-28|-10|-17|-16|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24881|9|ESCUELA BASICA ESCRITOR PABLO NERUDA|13|METROPOLITANA DE SANT|131|SANTI|13125|QUILI|137|Norte|3|2|3|1|28|28|28|222|235|230|-15|2|-6|-20|-28|-21|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24883|5|ESCUELA BÁSICA MUNICIPAL SAN LUIS|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|1|1|2|1|37|34|39|213|218|217|4|10|-5|-15|-27|-19|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24884|3|COLEGIO ALCAZAR DE LAS CONDES|13|METROPOLITANA DE SANT|131|SANTI|13114|LAS C|133|Orien|4|3|5|1|57|60|64|274|304|287|0|1|-18|1|-4|-1|0|0|-1|0|0|0|||||||0|20200807|final20200811v2
2019|8b|24885|1|COLEGIO KING SCHOOL CORDILLERA|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|2|1|122|122|127|214|241|230|-5|-10|-17|-14|-4|-6|0|0|-1|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|24889|4|LICEO MONSENOR ENRIQUE ALVEAR|13|METROPOLITANA DE SANT|131|SANTI|13124|PUDAH|134|Ponie|6|1|2|1|57|59|64|199|228|223|-27|-3|-13|-29|-17|-13|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24892|4|COLEGIO POLIVALENTE ARAUCARIA|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|51|49|51|233|231|230|15|0|5|5|-14|-6|1|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|24893|2|ESCUELA NOVOMAR|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|1|1|12|12|12|230|250|220|52|49|4|8|16|-11|1|1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|24894|0|COLEGIO ARAUCARIA CORDILLERA|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|4|1|42|42|43|244|270|253|-10|1|-18|-12|-13|-13|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24897|5|COLEGIO FARMLAND SCHOOL|13|METROPOLITANA DE SANT|135|MELIP|13503|CURAC|135|Talag|4|3|5|1|13|13|14|248|278|238|-37|-1|-43|-25|-30|-50|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24898|3|COLEGIO SAN FRANCISCO MISIONERO|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|3|2|3|1|25|25|25|256|274|266|11|-18|-6|14|11|15|0|-1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24903|3|COLEGIO MADRE DE JESUS|13|METROPOLITANA DE SANT|136|TALAG|13604|PADRE|135|Talag|3|2|4|1|60|58|60|248|275|272||||-8|-8|6||||-1|-1|1||||3|3|3|0|20200807|final20200811v2
2019|8b|24906|8|ESCUELA BASICA N°71 DOLMEN SCHOOL|13|METROPOLITANA DE SANT|135|MELIP|13503|CURAC|135|Talag|4|3|5|1|3|2|3|262|274|276||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|24907|6|COLEGIO ALMENAR DE PIRQUE|13|METROPOLITANA DE SANT|132|CORDI|13202|PIRQU|136|Cordi|4|3|5|1|21|20|21|271|309|290|-2|3|9|-2|1|2|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|24908|4|COLEGIO PEDRO DE VALDIVIA LAS CONDES|13|METROPOLITANA DE SANT|131|SANTI|13114|LAS C|133|Orien|4|3|5|1|65|66|69|270|309|288|-15|-25|-27|-3|1|0|-1|-1|-1|0|0|0|||||||0|20200807|final20200811v2
2019|8b|24912|2|COLEGIO SANTA MONICA DE MELIPILLA|13|METROPOLITANA DE SANT|135|MELIP|13501|MELIP|135|Talag|4|3|5|1|27|28|29|276|290|294|-5|-19|-15|3|-18|6|0|-1|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|24913|0|COLEGIO NUESTRA SENORA DE LA MERCED|13|METROPOLITANA DE SANT|135|MELIP|13501|MELIP|135|Talag|3|2|2|1|23|23|23|268|288|278|-15|9|16|40|43|42|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24916|5|ESCUELA BASICA TACORA|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|3|1|4|4|4|263|238|228||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|24920|3|ESC. BAS. PART. ALBERT SCHWITZER LA FLO|13|METROPOLITANA DE SANT|131|SANTI|13110|LA FL|136|Cordi|3|2|4|1|1|1|1||||||||||||||||1|1|1|1|1|1|0|20200807|final20200811v2
2019|8b|24927|0|COLEGIO SAN  ANSELMO|13|METROPOLITANA DE SANT|133|CHACA|13301|COLIN|137|Norte|4|3|5|1|109|109|111|280|335|314|-1|2|9|7|27|26|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24930|0|CENTRO EDUCACIONAL FUNDACION PAULA JARA|13|METROPOLITANA DE SANT|131|SANTI|13122|PEÑAL|133|Orien|3|2|2|1|31|29|32|248|270|261|-7|10|5|20|25|25|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24935|1|COLEGIO POLIV. SIEMBRA|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|42|43|44|205|230|228|-34|-11|-7|-23|-15|-8|-1|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|24944|0|COLEGIO NUESTRA SEÑORA DEL CAMINO|13|METROPOLITANA DE SANT|131|SANTI|13113|LA RE|133|Orien|4|3|5|1|40|39|40|283|315|312|4|2|8|10|7|24|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24945|9|COLEGIO DESIREE|13|METROPOLITANA DE SANT|133|CHACA|13301|COLIN|137|Norte|3|2|3|1|111|114|118|240|279|255|1|30|0|-2|16|4|0|1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|24946|7|COLEGIO JORGE HUNEEUS ZEGERS|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|2|1|152|153|166|245|243|248|6|-5|-14|17|-2|12|0|0|-1|1|0|1|||||||0|20200807|final20200811v2
2019|8b|24954|8|COLEGIO EL REDENTOR|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|3|2|3|1|33|34|34|258|269|259|21|11|4|16|6|8|1|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|24956|4|COLEGIO TECNICO PROFESIONAL NOCEDAL|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|3|1|54|55|56|265|318|269|-5|1|-18|23|55|18|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24959|9|COMPL.EDUCACIONAL BRIGIDA WALKER  ANEXO|13|METROPOLITANA DE SANT|131|SANTI|13120|ÑUÑOA|133|Orien|1|1|3|1|27|27|27|232|236|247|-1|7|-1|-10|-27|-4|0|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|24960|2|ESCUELA BASICA PARTICULAR HORIZONTE 11|13|METROPOLITANA DE SANT|131|SANTI|13103|CERRO|134|Ponie|3|2|2|1|39|40|41|240|247|250|6|-15|0|12|2|14|0|-1|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|24963|7|ESCUELA BAS. PART. DE SANTA MARIA|13|METROPOLITANA DE SANT|136|TALAG|13602|EL MO|135|Talag|3|2|2|2|42|41|42|229|251|229|6|2|-13|1|6|-7|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|24966|1|COLEGIO SAN FELIPE|13|METROPOLITANA DE SANT|131|SANTI|13124|PUDAH|134|Ponie|3|2|3|1|28|28|28|250|263|248|15|6|-12|8|0|-3|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|24969|6|COLEGIO PADRE HURTADO DE PUDAHUEL|13|METROPOLITANA DE SANT|131|SANTI|13124|PUDAH|134|Ponie|3|2||1|||||||||||||||||||||||||1|20200807|final20200811v2
2019|8b|24971|8|COLEGIO EL ENCUENTRO|13|METROPOLITANA DE SANT|131|SANTI|13122|PEÑAL|133|Orien|4|3|5|1|18|21|23|225|244|236|21|-4|-27|-48|-64|-52|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24972|6|ESCUELA BAS. NUESTRA SENORA MARIA INMAC|13|METROPOLITANA DE SANT|131|SANTI|13105|EL BO|132|Sur|3|2|3|1|153|158|165|233|261|242|6|14|1|-9|-2|-9|0|1|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|24976|9|COLEGIO SAN FELIPE DIACONO|13|METROPOLITANA DE SANT|134|MAIPO|13403|CALER|132|Sur|4|3|5|1|35|41|41|247|297|273|-22|-10|-51|-26|-11|-15|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24977|7|COLEGIO MAYOR TOBALABA|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|4|3|5|1|68|67|72|264|291|268|-13|-12|-36|-9|-17|-20|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24978|5|COLEGIO PART.POLITECNICO EYZAGUIRRE|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|81|82|82|219|262|229|-13|-14|-41|-9|17|-7|-1|-1|-1|-1|1|-1|||||||0|20200807|final20200811v2
2019|8b|24979|3|COLEGIO LOS ALERCES|13|METROPOLITANA DE SANT|131|SANTI|13115|LO BA|133|Orien|4|3|5|1|63|62|64|295|327|316|-6|-2|3|22|19|28|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24985|8|COLEGIO KENDAL ENGLISH SCHOOL ANEXO|13|METROPOLITANA DE SANT|131|SANTI|13123|PROVI|133|Orien|4|3|5|1|18|19|19|298|332|303|9|13|-16|25|24|15|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|24986|6|COLEGIO CENTENARIO|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|4|3|5|1|38|37|40|250|283|254|-13|-27|-20|-23|-25|-34|0|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24987|4|ESCUELA ANDES DEL SUR|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|1|1|3|1|52|53|56|217|228|215|2|6|-21|-25|-35|-36|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24988|2|COLEGIO ALMENAR DEL MAIPO|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|4|3|5|1|48|45|49|272|294|281|4|-10|-25|-1|-14|-7|0|0|-1|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24989|0|COMPLEJO EDUC. LUIS PASTEUR, ANEXO|13|METROPOLITANA DE SANT|136|TALAG|13604|PADRE|135|Talag|3|2|3|1|35|35|35|226|243|231|-13|-5|-21|-16|-20|-20|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|24995|5|COLEGIO SAN FERNANDO DE PUENTE ALTO|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|3|1|30|29|30|230|249|247|5|7|-16|-12|-14|-4|0|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|24997|1|ESCUELA SANTA MARIA DE PENALOLEN|13|METROPOLITANA DE SANT|131|SANTI|13122|PEÑAL|133|Orien|1|1|1|1|26|27|27|223|265|234|10|28|6|1|31|3|0|1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|24999|8|ESCUELA PROFESORA MARIA LUISA SEPULVEDA|13|METROPOLITANA DE SANT|131|SANTI|13125|QUILI|137|Norte|2|1|1|1|41|39|44|203|211|225|0|-5|12|-19|-23|-6|0|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25001|5|COLEGIO GREENLAND SCHOOL|13|METROPOLITANA DE SANT|131|SANTI|13106|ESTAC|134|Ponie|4|3|5|1|91|92|92|282|331|296|-2|1|-8|9|23|8|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25002|3|ESCUELA BASICA PADRE ALBERTO HURTADO|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|1|1|2|1|51|54|58|223|259|236|-17|9|6|-5|14|0|-1|0|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|25005|8|ESC. BAS.SAN AGUSTIN DE CERRILLOS|13|METROPOLITANA DE SANT|131|SANTI|13102|CERRI|134|Ponie|3|2|2|1|19|20|20|213|230|238|-31|-8|-37|-15|-15|2|-1|0|-1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25009|0|LICEO VALLE DE LLUTA|13|METROPOLITANA DE SANT|134|MAIPO|13401|SAN B|132|Sur|1|1|2|1|31|31|36|189|215|207|-9|18|-10|-39|-30|-29|0|1|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25012|0|COLEGIO PART.SAN SEBASTIAN DE MELIPILLA|13|METROPOLITANA DE SANT|135|MELIP|13501|MELIP|135|Talag|3|2|3|1|80|79|81|252|279|258|-5|16|-23|10|16|7|0|1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25014|7|CENTRO DE EDUCACION PAULA JARAQUEMADA|13|METROPOLITANA DE SANT|131|SANTI|13131|SAN R|132|Sur|3|2|2|1|25|24|25|228|256|250|3|8|41|0|11|14|0|0|1|0|1|1|||||||0|20200807|final20200811v2
2019|8b|25017|1|ESC. BAS. PATR. WILLINS HOOVER KURT|13|METROPOLITANA DE SANT|131|SANTI|13109|LA CI|132|Sur|3|2|3|1|27|28|28|260|279|273|15|24|-13|18|16|22|0|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25026|0|COLEGIO POLIV. FRANCISCO DE VILLAGRA|13|METROPOLITANA DE SANT|136|TALAG|13605|PEÑAF|135|Talag|3|2|2|1|61|61|62|243|264|243|2|-13|-25|15|19|7|0|-1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25027|9|COLEGIO POLIV. NUEVA NAZARET|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|3|1|61|62|62|243|263|250|-18|-4|-9|1|0|-1|-1|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|25028|7|CENTRO EDUC. DIEGO DE ALMAGRO|13|METROPOLITANA DE SANT|131|SANTI|13122|PEÑAL|133|Orien|3|2|2|1|58|59|60|210|245|220|-15|-4|-11|-18|0|-16|-1|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|25032|5|COLEGIO POLIVALENTE SEMBRADOR|13|METROPOLITANA DE SANT|133|CHACA|13301|COLIN|137|Norte|3|2|2|1|73|77|80|194|232|209|-5|2|-27|-34|-13|-27|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25034|1|ESCUELA BASICA PART. LAS PLEYADES|13|METROPOLITANA DE SANT|131|SANTI|13110|LA FL|136|Cordi|3|2|3|1|20|22|22|204|237|210|-11|-6|-53|-38|-26|-41|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25038|4|COLEGIO JOSE M.BALMACEDA DE MELIPILLA|13|METROPOLITANA DE SANT|135|MELIP|13501|MELIP|135|Talag|3|2|3|1|33|31|33|219|245|245|5|0|-19|-23|-18|-6|0|0|-1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25039|2|ESC. BAS.PART.FRANCISCO DE AGUIRRE|13|METROPOLITANA DE SANT|136|TALAG|13604|PADRE|135|Talag|3|2|3|1|62|63|63|250|270|245|20|14|-32|8|7|-6|1|1|-1|1|1|0|||||||0|20200807|final20200811v2
2019|8b|25041|4|COLEGIO MARIA ELENA|13|METROPOLITANA DE SANT|131|SANTI|13110|LA FL|136|Cordi|1|1|2|1|43|45|46|220|245|225|3|13|-3|-8|0|-11|0|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|25042|2|ESCUELA BASICA LOS BOSQUINOS|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|1|1|3|1|74|71|78|245|255|254|-10|1|6|3|-8|3|0|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|25043|0|ESCUELA VOLCAN SAN JOSE|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|1|1|1|1|31|31|33|188|224|216|-27|-9|-30|-34|-10|-15|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25045|7|COLEGIO  PLAYGROUND|13|METROPOLITANA DE SANT|131|SANTI|13110|LA FL|136|Cordi|4|3|5|1|17|17|17|307|355|319|30|27|18|34|47|31|1|1|1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25047|3|ESCUELA ANTILHUE DE PUDAHUEL|13|METROPOLITANA DE SANT|131|SANTI|13124|PUDAH|134|Ponie|6|1|3|1|112|106|113|219|244|225|-1|0|-49|-23|-19|-26|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25048|1|COLEGIO CASTELGANDOLFO|13|METROPOLITANA DE SANT|136|TALAG|13604|PADRE|135|Talag|4|3|5|1|59|60|61|274|299|276|5|-14|-34|1|-9|-12|0|-1|-1|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25050|3|COLEGIO PARTICULAR SAN MATEO|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|58|58|61|196|226|207|-48|-13|-45|-32|-19|-29|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25055|4|COLEGIO INSTITUCION TERESIANA|13|METROPOLITANA DE SANT|131|SANTI|13114|LAS C|133|Orien|4|3|5|1|89|92|94|265|296|293|-17|-16|-24|-8|-12|5|-1|-1|-1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25058|9|COLEGIO LA CANTERA|13|METROPOLITANA DE SANT|131|SANTI|13120|ÑUÑOA|133|Orien|4|3|5|1|10|10|10|271|290|271|40|30|17|-2|-18|-17|1|1|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25059|7|CENTRO EDUCACIONAL LARUN RAYUN|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|3|1|74|72|75|225|246|250|13|11|-13|-17|-17|-1|1|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25061|9|COLEGIO POLIVALENTE RAULÍ|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|37|37|41|223|237|231|6|13|-7|-5|-8|-5|0|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|25062|7|ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SO|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|21|21|21|253|284|261|19|58||25|39|25|1|1||1|1|1||||||3|0|20200807|final20200811v2
2019|8b|25065|1|COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN|13|METROPOLITANA DE SANT|131|SANTI|13122|PEÑAL|133|Orien|4|3|5|1|176|183|186|266|302|282|-17|-18|-20|-7|-6|-6|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25070|8|COLEGIO NAVARRA|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|3|1|48|48|48|253|293|280|-15|-1|-11|11|30|29|-1|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25071|6|LICEO JOSE ABELARDO NUNEZ Nº5|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|4|1|34|38|38|246|267|232|7|20|-27|-10|-16|-34|0|1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25078|3|ESCUELA PART.COMANDANTE CARLOS CONDELL|13|METROPOLITANA DE SANT|134|MAIPO|13401|SAN B|132|Sur|1|1|1|1|52|56|57|198|217|216|-20|12|2|-24|-17|-15|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25082|1|COLEGIO TECNICO PROFESIONAL APRENDER|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|2|1|63|65|65|253|298|270|-5|-2|8|25|53|34|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25084|8|ESCUELA RUDOLF DECK WERTH|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|3|1|26|24|27|224|268|246|-30|11|-3|-18|5|-5|-1|0|0|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|25089|9|COLEGIO LOS JAZMINES|13|METROPOLITANA DE SANT|135|MELIP|13501|MELIP|135|Talag|1|1|2|1|77|80|84|218|253|228|1|20|1|-10|8|-8|0|1|0|-1|1|-1|||||||0|20200807|final20200811v2
2019|8b|25091|0|ESC. BASICA BOSTON COLLEGE MAIPU|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|3|2|3|1|146|148|156|232|273|239|-38|-21|-44|-10|10|-12|-1|-1|-1|-1|1|-1|||||||0|20200807|final20200811v2
2019|8b|25094|5|COLEGIO PART.SAN ESTEBAN DE LAS VISCACH|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|3|1|28|28|30|230|235|244|18|9|-7|-12|-28|-7|1|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25101|1|COLEGIO CORONEL ELEUTERIO RAMIREZ MOLIN|13|METROPOLITANA DE SANT|131|SANTI|13113|LA RE|133|Orien|3|2|3|1|99|102|102|247|279|264|-3|-6|-21|5|16|13|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25107|0|COLEGIO MAIMONIDES SCHOOL|13|METROPOLITANA DE SANT|131|SANTI|13115|LO BA|133|Orien|4|3|5|1|17|18|18|260|305|276|-30|-11|-8|-13|-3|-12|-1|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|25112|7|ESCUELA PART. PEHUEN|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|3|2|4|1|16|17|17|233|242|244|16|18|-5|-23|-41|-22|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25114|3|ESC. BASICA PART.IBEROAMERICANO|13|METROPOLITANA DE SANT|131|SANTI|13112|LA PI|136|Cordi|3|2|3|1|76|75|81|245|243|241|6|-11|-7|3|-20|-10|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25121|6|COLEGIO SAN ANTONIO DE COLINA|13|METROPOLITANA DE SANT|133|CHACA|13301|COLIN|137|Norte|3|2|2|1|91|92|92|259|295|276|2|22|-13|31|50|40|0|1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|25127|5|COLEGIO LEONARDO DA VINCI|13|METROPOLITANA DE SANT|136|TALAG|13601|TALAG|135|Talag|4|3|5|1|31|31|31|286|311|311|-4|15|6|13|3|23|0|1|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|25129|1|ESCUELA BASICA SAINT FRANCIS COLLEGE|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|3|2|3|1|19|20|20|197|227|233|-16|19|21|-45|-36|-18|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25130|5|COLEGIO LOS CEIBOS|13|METROPOLITANA DE SANT|136|TALAG|13601|TALAG|135|Talag|4|3|5|1|19|18|19|254|269|266|1|-3|-1|-19|-39|-22|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25132|1|ESCUELA PART. MASTER SCHOOL DE LAMPA|13|METROPOLITANA DE SANT|133|CHACA|13302|LAMPA|137|Norte|3|2|3|1|38|38|38|233|251|239|-6|12|-20|-9|-12|-12|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25136|4|COMPLEJO EDUCACIONAL SAN ALFONSO|13|METROPOLITANA DE SANT|132|CORDI|13201|PUENT|136|Cordi|3|2|2|1|30|30|31|216|243|230|13|18|6|-12|-2|-6|0|1|0|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|25138|0|COLEGIO ALBERT EINSTEIN|13|METROPOLITANA DE SANT|131|SANTI|13127|RECOL|137|Norte|3|2|4|1|35|36|36|266|286|281|3|-13|26|10|3|15|0|0|1|1|0|1|||||||0|20200807|final20200811v2
2019|8b|25142|9|COLEGIO ANDINO ANTILLANCA|13|METROPOLITANA DE SANT|131|SANTI|13114|LAS C|133|Orien|4|3|5|1|8|8|8|251|276|284|-20|-14|-14|-22|-32|-4|0|0|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|25143|7|COLEGIO SAN FRANCISCO JAVIER DE HUECHUR|13|METROPOLITANA DE SANT|131|SANTI|13107|HUECH|137|Norte|4|3|5|1|91|91|93|273|328|300|-17|-18|-24|0|20|12|-1|-1|-1|0|1|1|||||||0|20200807|final20200811v2
2019|8b|25153|4|COLEGIO PARTICULAR NUEVA ERA SIGLO XXI|13|METROPOLITANA DE SANT|131|SANTI|13110|LA FL|136|Cordi|3|2|4|1|90|93|97|243|270|247|-15|-12|-52|-13|-13|-19|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|25155|0|ESC. PARTICULAR ALFARERO|13|METROPOLITANA DE SANT|131|SANTI|13119|MAIPÚ|134|Ponie|3|2|3|1|29|26|29|216|215|214|9|-15|-52|-26|-48|-37|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
