AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2019;119;8;ESCUELA CENTENARIO;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;31;40;71;0;261;191;452;0;0;0;29;22;51;0;0;0;0;0;0;0;0;0;0;0;0;321;253;0;574;2;13;0;4;0;0;0;0;19;0;0;0
2019;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;122;8;ESCUELA THILDA PORTILLO OLIVARES;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;31;29;60;0;169;131;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;160;0;360;2;8;0;0;0;0;0;0;10;0;0;0
2019;123;6;COLEGIO ESPANA;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;43;40;83;0;188;175;363;0;0;0;0;0;0;0;0;0;31;29;60;0;0;0;0;0;0;262;244;0;506;3;12;0;0;0;3;0;0;18;0;0;0
2019;124;4;LICEO LUIS CRUZ MARTINEZ;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;299;280;579;0;0;0;269;230;499;0;0;0;568;510;0;1078;0;0;0;0;16;0;16;0;32;0;0;0
2019;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;67;73;140;0;423;355;778;0;0;0;0;0;0;130;114;244;0;0;0;0;0;0;0;0;0;620;542;0;1162;4;23;0;0;8;0;0;0;35;0;0;0
2019;126;0;COLEGIO REPUBLICA DE ITALIA;1;1;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;60;58;118;0;297;279;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;337;0;694;4;19;0;0;0;0;0;0;23;0;0;0
2019;127;9;LICEO MARIA AUXILIADORA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;1;614;615;0;0;0;0;0;0;0;286;286;0;0;0;0;0;0;0;0;0;1;900;0;901;0;16;0;0;8;0;0;0;24;0;0;0
2019;128;7;JARDIN INFANTIL LITTLE GARDEN;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;129;5;LICEO SUPERIOR GABRIELA MISTRAL;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;8;17;25;0;52;61;113;0;0;0;0;0;0;34;35;69;0;0;0;0;0;0;0;0;0;94;113;0;207;2;8;0;0;4;0;0;0;14;0;0;0
2019;130;9;COLEGIO NORTH COLLEGE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;161;127;288;0;0;0;0;0;0;57;56;113;0;0;0;0;0;0;0;0;0;218;183;0;401;0;10;0;0;4;0;0;0;14;0;0;0
2019;131;7;COLEGIO ESCASCE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;130;114;244;0;0;0;0;0;0;65;67;132;0;0;0;0;0;0;0;0;0;195;181;0;376;0;8;0;0;4;0;0;0;12;0;0;0
2019;132;5;COLEGIO BAJO MOLLE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;39;40;79;0;500;503;1003;0;0;0;0;0;0;331;381;712;0;0;0;0;0;0;0;0;0;870;924;0;1794;2;28;0;0;21;0;0;0;51;0;0;0
2019;133;3;COLEGIO ADVENTISTA DE IQUIQUE;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;36;32;68;0;279;250;529;0;0;0;0;0;0;75;83;158;0;0;0;0;0;0;0;0;0;390;365;0;755;2;15;0;0;4;0;0;0;21;0;0;0
2019;134;1;LICEO ATENEA;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;126;130;256;0;0;0;0;0;0;50;54;104;0;0;0;0;0;0;0;0;0;176;184;0;360;0;8;0;0;4;0;0;0;12;0;0;0
2019;136;8;J.  I.  CAPULLITO;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;138;4;COLEGIO HERMANOS CARRERA;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;139;2;JARDIN INFANTIL CONEJITO;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;8;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;0;19;5;0;0;0;0;0;0;0;5;0;0;0
2019;143;0;LICEO TRINITY COLLEGE;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;144;9;COLEGIO IQUIQUE YOUNG SCHOOL;3;2;0;1;11;1101;IQUIQUE;11;IQUIQUE;1;0;0;0;0;139;102;241;0;0;0;0;0;0;79;60;139;0;0;0;0;0;0;0;0;0;218;162;0;380;0;8;0;0;4;0;0;0;12;0;0;0
2019;145;7;HISPANO BRITANICO;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;147;3;COLEGIO DON BOSCO;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;148;1;IQUIQUE ENGLISH COLLEGE;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;150;3;LICEO AMERICAN COLLEGE;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;151;1;CINDERELLA S SCHOOL;4;3;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;154;6;ESCUELA BASICA FRONTERIZA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;23;14;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;14;0;37;0;2;0;0;0;0;0;0;2;0;3;3
2019;156;2;ESCUELA PISAGUA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;3;3;0;18;13;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;16;0;34;0;0;0;0;0;0;0;0;0;1;3;4
2019;158;9;ESCUELA CHIAPA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1
2019;159;7;ESCUELA JAINA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2019;160;0;ESCUELA PACHICA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;2;3;5;0;11;12;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;0;28;2;0;0;0;0;0;0;0;2;0;3;3
2019;161;9;LICEO DE HUARA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;29;14;43;0;104;77;181;6;22;28;0;0;0;29;25;54;15;22;37;7;15;22;0;0;0;190;175;0;365;2;8;3;0;2;2;2;0;19;0;0;0
2019;162;7;ESCUELA SIBAYA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;25;14;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;14;0;39;0;0;0;0;0;0;0;0;0;0;3;3
2019;165;1;ESCUELA CHUSMIZA;2;1;1;1;14;1404;HUARA;11;IQUIQUE;1;0;0;0;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;6;0;3;0;0;0;0;0;0;3;0;0;0
2019;167;8;ESCUELA CAMINA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;5;9;14;0;51;49;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;58;0;114;1;8;0;0;0;0;0;0;9;0;0;0
2019;168;6;ESCUELA CUISAMA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;0;0;0;2;0;0;0
2019;169;4;ESCUELA QUISTAGAMA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;4;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;10;0;0;0;0;0;0;0;0;0;0;1;1
2019;170;8;ESCUELA NAMA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
2019;171;6;ESCUELA APAMILCA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;2;0;0;0;0;0;0;2;0;1;1
2019;172;4;ESCUELA CHAPIQUILTA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;6;0;0;0;0;0;0;0;0;0;0;1;1
2019;173;2;ESCUELA MOQUELLA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;8;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;0;18;0;1;0;0;0;0;0;0;1;0;1;1
2019;174;0;ESCUELA FRANCIA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;10;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;20;0;0;0;0;0;0;0;0;0;0;1;1
2019;175;9;ESCUELA YALA YALA;2;1;1;1;14;1402;CAMIÑA;11;IQUIQUE;1;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;0;2;0;0;0;0;0;0;2;0;1;1
2019;177;5;ESCUELA BASICA CARIQUIMA;2;1;1;1;14;1403;COLCHANE;11;IQUIQUE;1;0;0;0;0;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;6;0;2;0;0;0;0;0;0;2;0;1;1
2019;178;3;LICEO TECNICO PROFESIONAL COLCHANE;2;1;1;1;14;1403;COLCHANE;11;IQUIQUE;1;8;6;14;0;36;42;78;0;0;0;0;0;0;12;8;20;0;0;0;10;11;21;0;0;0;66;67;0;133;0;8;0;0;2;0;5;0;15;1;0;1
2019;179;1;ESCUELA BASICA MAUQUE;2;1;1;1;14;1403;COLCHANE;11;IQUIQUE;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
2019;184;8;ESCUELA BASICA ESCAPINA;2;1;1;1;14;1403;COLCHANE;11;IQUIQUE;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;185;6;ESCUELA BASICA PISIGA-CHOQUE;2;1;1;1;14;1403;COLCHANE;11;IQUIQUE;1;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2019;186;4;ESCUELA BASICA ENQUELGA;2;1;1;1;14;1403;COLCHANE;11;IQUIQUE;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
2019;187;2;ESCUELA VERTIENTE DEL SABER;2;1;0;1;14;1405;PICA;11;IQUIQUE;1;21;35;56;0;147;119;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;154;0;322;2;9;0;0;0;0;0;0;11;0;0;0
2019;188;0;ESC. MATILLA DE NUEVA EXTREMADURA;2;1;1;1;14;1405;PICA;11;IQUIQUE;1;16;9;25;0;83;75;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;84;0;183;0;8;0;0;0;0;0;0;8;1;0;1
2019;191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70;95;165;38;42;80;247;275;522;0;0;0;355;412;0;767;0;0;0;0;6;2;18;0;26;0;0;0
2019;192;9;ESCUELA BASICA MAMINA;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;5;4;9;0;15;21;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;0;45;0;2;0;0;0;0;0;0;2;1;3;4
2019;193;7;ESCUELA BASICA POZO ALMONTE;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;64;67;131;0;270;260;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;327;0;661;4;16;0;0;0;0;0;0;20;0;0;0
2019;195;3;ESCUELA BASICA LA TIRANA;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;30;29;59;0;102;103;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;0;264;0;8;0;0;0;0;0;0;8;1;0;1
2019;196;1;ESCUELA BASICA HUATACONDO;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;0;0;0;0;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;1;1
2019;198;8;ESCUELA BASICA LA HUAYCA;1;1;1;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;9;8;17;0;36;41;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;49;0;94;2;0;0;0;0;0;0;0;2;0;3;3
2019;199;6;LICEO DOMINGO LATRILLE LASTAUNOU;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;7;13;20;0;0;0;223;255;478;117;81;198;0;0;0;0;0;0;347;349;0;696;0;0;3;0;16;6;0;0;25;0;0;0
2019;200;3;LICEO POLITECNICO DIEGO PORTALES P.;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;0;0;0;5;1;6;93;60;153;0;0;0;204;188;392;0;0;0;302;249;0;551;0;0;0;1;5;0;15;0;21;0;0;0
2019;201;1;ESCUELA CARLOS CONDELL DE LA HAZA;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;61;47;108;0;248;182;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;229;0;538;4;16;0;0;0;0;0;0;20;0;0;0
2019;203;8;ESCUELA PABLO NERUDA;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;41;42;83;0;287;241;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;283;0;611;4;16;0;0;0;0;0;0;20;0;0;0
2019;204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;54;69;123;0;213;236;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;305;0;572;4;14;0;0;0;0;0;0;18;0;0;0
2019;205;4;ESCUELA ARTURO PRAT CHACON;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;32;40;72;0;216;189;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;229;0;477;3;16;0;0;0;0;0;0;19;0;0;0
2019;206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;47;58;105;0;185;172;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;230;0;462;4;12;0;0;0;0;0;0;16;0;0;0
2019;207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA;2;1;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;0;0;0;49;22;71;0;0;0;0;0;0;0;0;0;0;0;0;49;22;0;71;0;0;0;13;0;0;0;0;13;0;0;0
2019;208;9;COLEGIO SAGRADA FAMILIA;3;2;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;1;60;78;138;0;308;327;635;0;0;0;0;0;0;199;219;418;0;0;0;0;0;0;0;0;0;567;624;0;1191;4;16;0;0;12;0;0;0;32;0;0;0
2019;209;7;ESC. PARV. EL CAMELLITO;4;3;0;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;210;0;ESCUELA ARTURO PEREZ CANTO;2;1;0;2;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;1;55;43;98;0;283;252;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;295;0;633;4;20;0;0;0;0;0;0;24;0;0;0
2019;211;9;LICEO H.C. T.P. MARIA ELENA;2;1;0;2;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;88;188;0;0;0;52;58;110;0;0;0;152;146;0;298;0;0;0;0;7;0;5;0;12;0;0;0
2019;214;3;ESCUELA IGNACIO CARRERA PINTO;2;1;1;2;23;2302;MARÍA ELENA;21;ANTOFAGASTA - TOCOPILLA;1;0;0;0;0;11;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;0;21;0;0;0;0;0;0;0;0;0;0;1;1
2019;217;8;LICEO LUIS CRUZ MARTINEZ;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;520;693;1213;0;0;0;0;0;0;0;0;0;520;693;0;1213;0;0;0;0;30;0;0;0;30;0;0;0
2019;218;6;LICEO FRANCISCO DE AGUIRRE;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;213;195;408;0;0;0;0;32;32;0;0;0;213;227;0;440;0;0;0;0;15;0;1;0;16;0;0;0
2019;219;4;LICEO POLITECNICO CESAREO AGUIRRE G.;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;0;0;0;0;0;0;4;4;8;0;0;0;0;0;0;559;230;789;0;0;0;563;234;0;797;0;0;0;1;0;0;23;0;24;0;0;0
2019;220;8;LICEO MINERO AMÉRICA;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627;448;1075;0;0;0;627;448;0;1075;0;0;0;0;0;0;29;0;29;0;0;0
2019;222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;0;0;0;18;13;31;0;0;0;0;0;0;321;336;657;0;0;0;0;0;0;339;349;0;688;0;0;1;0;0;20;0;0;21;0;0;0
2019;223;2;ESCUELA CLAUDIO ARRAU;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;395;217;612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;217;0;612;0;16;0;0;0;0;0;0;16;0;0;0
2019;224;0;ESCUELA GRECIA;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;557;478;1035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;478;0;1035;0;26;0;0;0;0;0;0;26;0;0;0
2019;225;9;ESCUELA REPUBLICA DE BOLIVIA;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;537;503;1040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;537;503;0;1040;0;26;0;0;0;0;0;0;26;0;0;0
2019;226;7;ESCUELA BASICA EMILIO SOTOMAYOR;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;458;448;906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458;448;0;906;0;25;0;0;0;0;0;0;25;0;0;0
2019;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;856;693;1549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;856;693;0;1549;0;39;0;0;0;0;0;0;39;0;0;0
2019;228;3;ESCUELA BASICA VADO DE TOPATER;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;287;297;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;297;0;584;0;16;0;0;0;0;0;0;16;0;0;0
2019;229;1;ESCUELA REPUBLICA DE CHILE;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;324;256;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;256;0;580;0;16;0;0;0;0;0;0;16;0;0;0
2019;230;5;ESCUELA BASICA ANDRES BELLO;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;316;293;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;293;0;609;0;16;0;0;0;0;0;0;16;0;0;0
2019;231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;378;325;703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;325;0;703;0;19;0;0;0;0;0;0;19;0;0;0
2019;232;1;ESCUELA BASICA PEDRO VERGARA KELLER;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;334;259;593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334;259;0;593;0;16;0;0;0;0;0;0;16;0;0;0
2019;234;8;ESCUELA REPUBLICA DE ECUADOR;1;1;0;2;22;2201;CALAMA;22;EL LOA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;235;6;ESCUELA JARDIN INFANTIL EL PRINCIPITO;1;1;0;2;22;2201;CALAMA;22;EL LOA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;236;4;ESCUELA DE PARVULOS LAS ABEJITAS;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;110;129;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;129;0;239;7;0;0;0;0;0;0;0;7;0;0;0
2019;237;2;ESCUELA DE PARVULOS LLAMITO BLANCO;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;153;161;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;161;0;314;9;0;0;0;0;0;0;0;9;0;0;0
2019;238;0;ESCUELA DIFERENCIAL LOA;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;0;0;0;0;0;0;132;74;206;0;0;0;0;0;0;0;0;0;0;0;0;132;74;0;206;0;0;0;20;0;0;0;0;20;0;0;0
2019;239;9;ESCUELA BASICA 21 DE MAYO;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;362;306;668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;306;0;668;0;16;0;0;0;0;0;0;16;0;0;0
2019;240;2;ESCUELA BASICA REPUBLICA DE FRANCIA;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;355;277;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;277;0;632;0;16;0;0;0;0;0;0;16;0;0;0
2019;241;0;ESCUELA PARVULARIA LAS ARDILLAS;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;108;91;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;91;0;199;6;0;0;0;0;0;0;0;6;0;0;0
2019;243;7;ESCUELA BASICA PUKARA;1;1;1;2;22;2201;CALAMA;22;EL LOA;1;0;0;0;0;10;12;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;22;0;4;0;0;0;0;0;0;4;0;1;1
2019;244;5;ESCUELA DE PARVULOS LOS ENANITOS;1;1;0;2;22;2201;CALAMA;22;EL LOA;1;156;124;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;124;0;280;8;0;0;0;0;0;0;0;8;0;0;0
