AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2019;248;8;ESCUELA BASICA SAN JOSE;2;22;2201;CALAMA;22;EL LOA;1;1;1;1;1;2008;EMERGENTE;1;3;3;0;0;3
2019;252;6;ESCUELA BASICA SAN FRANCISCO;2;22;2201;CALAMA;22;EL LOA;1;1;1;1;1;2008;EMERGENTE;1;53;53;12;12;65
2019;253;4;COLEGIO ADVENTISTA DE CALAMA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2008;EMERGENTE;0;284;284;230;0;284
2019;254;2;FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2019;EMERGENTE;0;265;265;276;0;265
2019;255;0;COLEGIO EJERCITO DE SALVACION;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2008;EMERGENTE;1;389;389;379;379;768
2019;256;9;INSTITUTO OBISPO SILVA LEZAETA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;0; ; ;0;238;0;342;0;0
2019;257;7;COLEGIO CHUQUICAMATA;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0; ; ;0;23;0;34;0;0
2019;259;3;ESC. PARV. JESUS DE NAZARETH;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0; ; ;0;12;0;10;0;0
2019;261;5;ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0; ; ;0;2;0;7;0;0
2019;262;3;ESCUELA DE PARVULOS MICKEY MOUSE;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2008;EMERGENTE;1;77;77;51;51;128
2019;265;8;ESCUELA DE PARVULOS LOS CONEJITOS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2008;EMERGENTE;1;51;51;32;32;83
2019;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;2;22;2202;OLLAGÜE;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;22;22;8;8;30
2019;269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;413;413;194;194;607
2019;270;4;COMPLEJO EDUCACIONAL TOCONAO;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;132;132;51;51;183
2019;271;2;ESCUELA BASICA CAMAR;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;2;2;5;5;7
2019;273;9;ESCUELA BASICA SOLOR;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;13;13;9;9;22
2019;274;7;ESCUELA BASICA SAN ROQUE;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;6;6;2;2;8
2019;275;5;ESCUELA BASICA ANDINA;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;3;3;0;0;3
2019;276;3;ESCUELA BASICA TALABRE;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;0;0;1;1;1
2019;277;1;ESCUELA BASICA SAN BARTOLOME;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2008;EMERGENTE;1;30;30;5;5;35
2019;279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2013;EMERGENTE;1;925;874;697;657;1531
2019;280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2013;EMERGENTE;1;637;591;523;489;1080
2019;282;8;LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;0; ; ;1;4;0;0;0;0
2019;283;6;LICEO TECNICO ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2013;EMERGENTE;1;576;466;440;372;838
2019;284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;266;266;216;216;482
2019;285;2;LICEO MARTA NAREA DIAZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;409;409;350;350;759
2019;286;0;LICEO LA PORTADA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2013;EMERGENTE;1;354;299;206;181;480
2019;287;9;LICEO DOMINGO HERRERA RIVERA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2013;EMERGENTE;1;374;374;441;441;815
2019;288;7;ESCUELA JAPON;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;517;517;435;435;952
2019;289;5;ESCUELA ESPANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;278;274;144;139;413
2019;291;7;ESCUELA PADRE GUSTAVO LE PAIGE WALQUE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;586;586;394;394;980
2019;292;5;ESCUELA REPUBLICA DE ITALIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;308;296;181;177;473
2019;293;3;ESCUELA JOSE PAPIC RADNIC;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;665;650;338;332;982
2019;294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;261;261;216;216;477
2019;296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;239;239;204;204;443
2019;297;6;ESCUELA ALCALDE MAXIMILIANO POBLETE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;226;225;161;157;382
2019;298;4;ESCUELA DARIO SALAS DIAZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;222;222;178;178;400
2019;301;8;ESCUELA ROMULO J. PENA MATURANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;328;328;127;127;455
2019;302;6;ESCUELA JUAN LOPEZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;240;240;114;114;354
2019;303;4;ESCUELA REPUBLICA ARGENTINA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;218;218;123;123;341
2019;304;2;LICEO BICENTENARIO ANDRES SABELLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;264;264;519;519;783
2019;305;0;ESCUELA HUMBERTO GONZALEZ ECHEGOYEN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;579;579;397;397;976
2019;306;9;ESCUELA HUANCHACA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;115;115;107;107;222
2019;307;7;ESCUELA DE PARVULOS MARCELA PAZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;93;93;88;88;181
2019;310;7;ESCUELA CLAUDIO MATTE PEREZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;240;240;186;186;426
2019;311;5;ESC DIFERENCIAL JUAN SANDOVAL CARRASCO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;0; ; ;1;88;0;51;0;0
2019;312;3;ESCUELA ECUADOR;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;223;219;232;221;440
2019;313;1;ESCUELA ARTURO PRAT;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;612;612;369;369;981
2019;315;8;ESCUELA HEROES DE LA CONCEPCION;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;264;264;168;168;432
2019;316;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;195;195;102;102;297
2019;317;4;ESCUELA LAS ROCAS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;RECUPERACION;1;383;383;249;249;632
2019;318;2;ESCUELA EDDA CUNEO DONNAGIO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;40;40;42;42;82
2019;319;0;ESCUELA LA BANDERA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;464;464;313;313;777
2019;320;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;375;375;323;323;698
2019;322;0;ESCUELA GENERAL MANUEL BAQUEDANO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;250;250;129;129;379
2019;324;7;ESCUELA FUNDACION MINERA ESCONDIDA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;208;172;76;71;243
2019;326;3;ESCUELA SANTIAGO AMENGUAL B.;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;282;282;105;105;387
2019;329;8;INSTITUTO CIENTÍFICO EDUCACIONAL JOSÉ MAZA SANCHO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;150;150;199;199;349
2019;330;1;ESCUELA DE PARVULOS LOS PINGUINITOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;68;68;69;69;137
2019;332;8;ESCUELA GABRIELA MISTRAL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;281;281;116;116;397
2019;333;6;ESCUELA DE PARVULOS BLANCA NIEVES;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2008;EMERGENTE;1;104;104;67;67;171
2019;335;2;COLEGIO MISIONERO JOSE LANCASTER;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2008;RECUPERACION;1;253;253;172;172;425
2019;336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;179;0;306;0;0
2019;337;9;COLEGIO SANTA TERESITA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;146;0;277;0;0
2019;340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;1;44;0;39;0;0
2019;341;7;COLEGIO ADVENTISTA DE ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2008;EMERGENTE;0;240;240;277;0;240
2019;342;5;COLEGIO INGLES SAN JOSE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;141;0;235;0;0
2019;343;3;ESCUELA PRESBITERIANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2016;EMERGENTE;1;216;216;227;227;443
2019;344;1;COLEGIO SANTA EMILIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;240;0;333;0;0
2019;350;6;COLEGIO LIDIA MORENO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;149;0;256;0;0
2019;354;9;COL. KID'S SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;0;0;1;0;0
2019;355;7;COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA);2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;7;0;22;0;0
2019;356;5;COLEGIO CORAZON DE MARIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;148;0;308;0;0
2019;357;3;COL. SAN LUIS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;18;0;49;0;0
2019;358;1;INS. SANTA MARIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;17;0;40;0;0
2019;361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;2;0;13;0;0
2019;364;6;COL. ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;29;0;35;0;0
2019;365;4;COLEGIO EAGLE SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0; ; ;0;100;0;228;0;0
2019;366;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA);2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0; ; ;0;27;0;53;0;0
2019;367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2008;RECUPERACION;1;571;566;265;264;830
2019;368;9;ESCUELA BASICA JULIA HERRERA VARAS;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2008;EMERGENTE;1;470;463;236;233;696
2019;369;7;ESCUELA LUCILA GODOY ALCAYAGA;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;1;2008;EMERGENTE;1;10;10;1;1;11
2019;370;0;ESCUELA ESTACION BAQUEDANO;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2008;EMERGENTE;1;98;98;26;26;124
2019;371;9;ESCUELA CARACOLES;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;1;2008;EMERGENTE;1;55;55;22;22;77
2019;372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2013;EMERGENTE;1;374;374;97;97;471
2019;373;5;LICEO JUAN CORTES-MONROY CORTES;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2013;EMERGENTE;1;317;317;159;159;476
2019;374;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2008;EMERGENTE;1;284;262;66;60;322
2019;375;1;ESCUELA VICTOR CARVAJAL MEZA;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2008;EMERGENTE;1;289;276;121;120;396
2019;377;8;ESCUELA PARANAL;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;1;2008;EMERGENTE;1;30;30;4;4;34
2019;379;4;LICEO FEDERICO VARELA;3;32;3201;CHAÑARAL;31;COPIAPÓ;2;1;0;1;1;2013;EMERGENTE;1;390;390;204;204;594
2019;380;8;ESCUELA BASICA DIEGO PORTALES PALAZUELOS;3;32;3201;CHAÑARAL;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;267;267;54;54;321
2019;381;6;ESCUELA BASICA PEDRO LUJAN;3;32;3201;CHAÑARAL;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;114;114;28;28;142
2019;382;4;ESCUELA BASICA GASPAR CABRALES;3;32;3201;CHAÑARAL;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;127;127;98;98;225
2019;383;2;ESC. BAS. DIFERENCIAL JOSE LUIS OLIVARES A.;3;32;3201;CHAÑARAL;31;COPIAPÓ;2;1;0;1;0; ; ;1;54;0;9;0;0
2019;384;0;LICEO BICENTENARIO MANUEL MAGALHAES MEDLING;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;2;1;0;1;1;2013;EMERGENTE;1;334;334;138;138;472
2019;386;7;ESCUELA ALIRO LAMAS CASTILLO;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;425;423;133;131;554
2019;387;5;ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;2;1;1;1;1;2008;EMERGENTE;1;26;26;10;10;36
2019;390;5;ESCUELA COEDUCACIONAL PARTICULAR;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;1;2008;EMERGENTE;1;186;186;231;231;417
2019;392;1;LICEO DIEGO DE ALMEIDA;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;1;2013;EMERGENTE;1;123;112;217;203;315
2019;396;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2013;EMERGENTE;1;375;375;203;203;578
2019;397;2;LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;0; ; ;1;40;0;5;0;0
2019;399;9;LICEO JOSE ANTONIO CARVAJAL;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2013;EMERGENTE;1;564;564;224;224;788
2019;400;6;LICEO MERCEDES FRITIS MACKENNEY;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2012;EMERGENTE;1;441;441;369;369;810
2019;401;4;ESCUELA BERNARDO O HIGGINS;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;499;499;244;244;743
2019;403;0;ESCUELA LAURA ROBLES SILVA;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;531;531;134;134;665
2019;404;9;ESC.EDUC.DIFERENCIAL MARIA LUZ LANZA PIZARRO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;0; ; ;1;112;0;28;0;0
2019;405;7;ESCUELA LOS ESTANDARTES;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;463;463;97;97;560
2019;406;5;ESCUELA VICENTE SEPULVEDA ROJO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;548;548;116;116;664
2019;407;3;ESCUELA JESUS FERNANDEZ HIDALGO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;290;290;78;78;368
2019;408;1;ESCUELA PEDRO LEON GALLO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;716;716;305;305;1021
2019;410;3;ESCUELA JOSE MANSO DE VELASCO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;421;421;107;107;528
2019;411;1;ESCUELA LAS CANTERAS;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;389;389;178;178;567
2019;413;8;ESCUELA LAS BRISAS;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;188;188;24;24;212
2019;415;4;LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;289;289;360;360;649
2019;416;2;ESCUELA ABRAHAM SEPULVEDA PIZARRO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;380;380;223;223;603
2019;417;0;COLEGIO BUEN PASTOR;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;381;381;261;261;642
2019;418;9;ESCUELA ISABEL PENA MORALES;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;708;708;333;333;1041
2019;419;7;ESCUELA HERNAN MARQUEZ HUERTA;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;612;550;138;120;670
2019;420;0;LICEO FERNANDO ARIZTÍA RUIZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;733;733;201;201;934
2019;421;9;ESCUELA BRUNO ZAVALA FREDES;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;512;512;363;363;875
2019;423;5;ESCUELA SAN PEDRO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;1;1;1;2008;EMERGENTE;1;203;203;40;40;243
2019;427;8;ESCUELA LUIS CRUZ MARTINEZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;1;1;2008;EMERGENTE;1;223;223;118;118;341
2019;429;4;LICEO CATOLICO ATACAMA;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2012;EMERGENTE;0;415;415;612;0;415
2019;430;8;LICEO POLITECNICO BELEN;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2016;EMERGENTE;0;640;640;301;0;640
2019;431;6;LICEO SAGRADO CORAZON;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2016;EMERGENTE;0;351;351;313;0;351
2019;433;2;COLEGIO ADVENTISTA DE COPIAPO;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2008;EMERGENTE;0;406;406;353;0;406
2019;434;0;ESCUELA SAN VICENTE DE PAUL;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2011;EMERGENTE;1;471;471;252;252;723
2019;437;5;ESCUELA TECNICO PROFESIONAL;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2017;AUTONOMA;0;433;433;399;0;433
2019;438;3;LICEO MANUEL BLANCO ENCALADA;3;31;3102;CALDERA;31;COPIAPÓ;2;1;0;1;1;2013;EMERGENTE;1;301;301;57;57;358
2019;439;1;ESCUELA TOTORAL;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;1;1;1;2008;EMERGENTE;1;0;0;1;1;1
2019;440;5;COLEGIO PARROQUIAL PADRE NEGRO;3;31;3102;CALDERA;31;COPIAPÓ;3;2;0;1;1;2008;EMERGENTE;1;799;799;248;248;1047
2019;441;3;ESCUELA DE CONCENTRACION;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;188;172;39;37;209
2019;442;1;ESCUELA VICTOR MANUEL SANCHEZ CABANAS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;299;299;112;112;411
2019;444;8;ESCUELA LUIS URIBE ORREGO;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;2;1;0;1;1;2008;RECUPERACION;1;374;362;75;73;435
2019;445;6;ESCUELA PAUL HARRIS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;2;1;1;1;1;2008;EMERGENTE;1;33;33;4;4;37
2019;446;4;ESCUELA AMOLANAS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;2;1;1;1;1;2008;EMERGENTE;1;20;20;6;6;26
2019;447;2;ESCUELA SAN ANTONIO;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;2;1;1;1;1;2008;EMERGENTE;1;1;1;0;0;1
2019;448;0;LICEO PEDRO TRONCOSO MACHUCA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;491;491;178;178;669
2019;449;9;LICEO JOSE SANTOS OSSA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;451;451;119;119;570
2019;450;2;ESCUELA HERMANOS CARRERA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;189;189;26;26;215
2019;452;9;ESCUELA GABRIELA MISTRAL;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;244;244;84;84;328
2019;453;7;ESCUELA IGNACIO CARRERA PINTO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;454;454;195;194;648
2019;454;5;ESCUELA GREGORIO CASTILLO MARÍN;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;754;754;110;110;864
2019;455;3;ESCUELA REPUBLICA DE LOS E.E.U.U.;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;164;164;90;90;254
2019;456;1;ESC. EDUC.DIFERENC LUIS IRIARTE IRIARTE;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;0; ; ;1;62;0;12;0;0
2019;458;8;ESCUELA ARTURO PEREZ CANTO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2019;EMERGENTE;1;226;226;51;51;277
